ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer
13535,Single,Male,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,46,No
13539,Single,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,47,No
13547,Single,Female,10000,2,High School,Manual,Yes,0,0-1 Miles,Europe,37,No
13549,Single,Male,10000,2,High School,Manual,Yes,0,0-1 Miles,Europe,37,No
13566,Single,Female,10000,0,High School,Manual,Yes,2,0-1 Miles,Europe,55,No
13568,Married,Male,10000,0,High School,Manual,No,2,0-1 Miles,Europe,55,No
13569,Single,Male,10000,2,High School,Manual,Yes,1,0-1 Miles,Europe,38,No
13571,Married,Male,10000,2,High School,Manual,No,1,0-1 Miles,Europe,38,No
13582,Married,Female,130000,4,Partial College,Professional,Yes,4,0-1 Miles,Europe,60,No
13588,Married,Female,130000,4,Partial College,Professional,Yes,4,0-1 Miles,Europe,52,No
13664,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,No
13665,Married,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,No
13669,Married,Female,60000,2,Bachelors,Professional,Yes,2,0-1 Miles,Pacific,43,No
13670,Single,Female,60000,2,Bachelors,Professional,No,2,0-1 Miles,Pacific,43,No
13672,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No
13673,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No
13675,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No
13676,Married,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No
13692,Married,Male,40000,2,Partial College,Clerical,No,0,0-1 Miles,Europe,34,No
13699,Single,Female,40000,3,Partial College,Clerical,Yes,0,0-1 Miles,North America,31,No
13701,Single,Female,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,No
13703,Single,Female,30000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,No
13707,Married,Male,40000,4,Partial College,Clerical,No,1,0-1 Miles,North America,30,No
13708,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
13731,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,51,No
13750,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,48,No
13751,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,48,No
13752,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,48,No
13753,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,48,No
13757,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,No
13760,Married,Male,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,No
28959,Married,Male,130000,5,High School,Management,Yes,4,0-1 Miles,Pacific,34,No
13775,Single,Female,10000,4,Partial High School,Manual,Yes,0,0-1 Miles,Europe,39,No
13781,Married,Female,40000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,No
13791,Single,Female,20000,2,High School,Manual,Yes,1,0-1 Miles,Europe,41,No
13796,Married,Female,10000,2,Partial High School,Manual,No,2,0-1 Miles,Europe,43,No
13797,Married,Male,20000,3,High School,Manual,No,1,0-1 Miles,Europe,43,No
13798,Single,Female,20000,3,High School,Manual,Yes,2,0-1 Miles,Europe,43,No
13803,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,72,No
13804,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No
13805,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No
13809,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No
13810,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No
13813,Married,Female,30000,3,Partial College,Clerical,No,0,0-1 Miles,Europe,42,No
13814,Single,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,No
13815,Single,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,No
13816,Single,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,No
13817,Single,Female,20000,5,High School,Manual,Yes,4,0-1 Miles,Europe,28,No
13824,Single,Female,30000,4,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,No
13825,Single,Male,30000,5,Partial College,Clerical,Yes,2,0-1 Miles,Europe,29,No
13826,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,28,No
13827,Married,Male,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,29,No
13843,Single,Male,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,31,No
13848,Single,Female,40000,4,Partial College,Clerical,Yes,2,0-1 Miles,North America,34,No
13857,Married,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No
13859,Married,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No
13861,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,No
13864,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,No
13867,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,36,No
13872,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,No
13874,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,No
13879,Single,Male,60000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,38,No
13891,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,39,No
13900,Married,Male,70000,5,Graduate Degree,Professional,No,2,0-1 Miles,North America,37,No
13901,Married,Male,70000,5,Graduate Degree,Professional,No,2,0-1 Miles,North America,37,No
13914,Married,Female,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,42,No
13919,Married,Female,70000,0,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,82,No
13920,Single,Female,50000,2,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,No
13923,Single,Male,60000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,No
13928,Married,Male,60000,2,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,43,No
13930,Married,Female,70000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No
13936,Married,Male,70000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,No
13941,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,No
13944,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,No
13945,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,No
13952,Married,Male,90000,0,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,37,No
13961,Married,Female,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,No
13962,Married,Female,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,No
13963,Married,Female,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,39,No
14027,Married,Male,70000,0,Partial College,Professional,No,2,0-1 Miles,North America,33,No
14028,Single,Female,70000,0,Partial College,Professional,No,2,0-1 Miles,North America,33,No
14034,Single,Male,130000,1,Graduate Degree,Management,No,2,0-1 Miles,Pacific,48,No
14053,Single,Female,110000,0,Graduate Degree,Management,No,2,0-1 Miles,Pacific,40,No
14068,Married,Male,70000,4,Bachelors,Professional,Yes,2,0-1 Miles,Pacific,44,No
14069,Married,Female,70000,4,Bachelors,Professional,Yes,2,0-1 Miles,Pacific,44,No
14073,Married,Male,30000,0,Partial College,Clerical,No,2,0-1 Miles,Pacific,71,No
14074,Married,Female,10000,1,High School,Skilled Manual,Yes,2,0-1 Miles,Pacific,57,No
14079,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No
14082,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No
14084,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No
14085,Married,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No
14086,Married,Male,10000,0,High School,Skilled Manual,No,2,0-1 Miles,Pacific,60,No
14090,Married,Female,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,29,No
14091,Single,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,29,No
14094,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,29,No
14096,Single,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,27,No
14099,Married,Male,40000,0,Bachelors,Management,Yes,2,0-1 Miles,Pacific,66,No
14111,Single,Male,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,33,No
14113,Single,Female,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,34,No
14124,Married,Male,10000,0,Partial College,Manual,No,1,0-1 Miles,Pacific,26,No
29372,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,No
14143,Single,Female,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,46,No
14151,Single,Female,10000,2,High School,Manual,Yes,0,0-1 Miles,Europe,36,No
14156,Single,Male,20000,0,Partial College,Manual,No,1,0-1 Miles,Europe,37,No
14166,Married,Female,10000,0,Bachelors,Clerical,No,2,0-1 Miles,Europe,84,No
14168,Married,Male,20000,0,Partial College,Manual,Yes,1,0-1 Miles,Europe,55,No
14172,Single,Female,130000,4,Bachelors,Management,No,4,0-1 Miles,Europe,62,No
14184,Married,Male,170000,5,Bachelors,Management,Yes,2,0-1 Miles,Europe,53,No
14199,Married,Male,130000,5,High School,Management,Yes,4,0-1 Miles,Europe,57,No
14250,Single,Male,130000,3,Bachelors,Management,No,4,0-1 Miles,North America,64,No
29408,Married,Female,20000,4,High School,Manual,Yes,2,0-1 Miles,Europe,27,No
14257,Married,Male,170000,3,Graduate Degree,Management,Yes,2,0-1 Miles,North America,63,No
14314,Married,Female,80000,5,Bachelors,Professional,Yes,4,0-1 Miles,Pacific,41,No
14327,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No
14328,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No
14329,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No
14339,Single,Female,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,28,No
14341,Married,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,27,No
14358,Married,Female,100000,0,Bachelors,Management,Yes,2,0-1 Miles,North America,38,No
14359,Married,Male,90000,4,Bachelors,Management,Yes,1,0-1 Miles,North America,38,No
14363,Single,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No
14375,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,36,No
14422,Single,Female,130000,3,Bachelors,Management,No,4,0-1 Miles,Europe,48,No
14423,Married,Female,130000,3,Bachelors,Management,Yes,4,0-1 Miles,Europe,48,No
14431,Married,Female,70000,0,Partial College,Professional,No,2,0-1 Miles,North America,49,No
29161,Single,Male,60000,4,Bachelors,Professional,No,1,0-1 Miles,North America,47,No
14443,Married,Male,130000,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,41,No
14444,Married,Male,130000,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,41,No
14445,Married,Male,130000,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,41,No
14450,Married,Male,130000,2,Graduate Degree,Management,Yes,2,0-1 Miles,North America,42,No
14454,Married,Female,100000,2,Graduate Degree,Management,Yes,1,0-1 Miles,North America,71,No
14458,Married,Male,80000,4,Partial College,Professional,Yes,2,0-1 Miles,North America,44,No
14479,Single,Female,170000,0,Graduate Degree,Management,No,4,0-1 Miles,North America,70,No
14500,Single,Female,130000,3,Bachelors,Management,No,4,0-1 Miles,North America,68,No
29193,Single,Male,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,No
14511,Married,Female,100000,0,Bachelors,Management,Yes,2,0-1 Miles,North America,37,No
14513,Married,Female,130000,0,Graduate Degree,Management,Yes,3,0-1 Miles,North America,37,No
14526,Married,Female,10000,0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,No
14527,Married,Male,10000,0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,No
14528,Married,Male,10000,0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,43,No
14529,Single,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No
14530,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No
14531,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No
14532,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,43,No
14533,Single,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,45,No
14534,Single,Female,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,45,No
14535,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
14536,Single,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
14537,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,71,No
14540,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No
14542,Married,Male,10000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,49,No
14543,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,No
14544,Single,Male,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,No
14546,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,50,No
14548,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,51,No
14551,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,69,No
14552,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,67,No
14553,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,66,No
14554,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,66,No
14561,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,No
14562,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,No
14566,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
14569,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
14570,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
14587,Single,Female,50000,2,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,39,No
14592,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,No
14595,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,No
14611,Single,Female,50000,2,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,No
29046,Single,Female,80000,3,Bachelors,Management,No,0,0-1 Miles,North America,43,No
14615,Single,Female,60000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,No
14619,Married,Male,60000,2,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,43,No
14623,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No
14624,Married,Female,70000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No
14627,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No
14628,Married,Male,60000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,45,No
14635,Married,Male,40000,2,High School,Skilled Manual,Yes,2,0-1 Miles,North America,46,No
14637,Married,Male,40000,2,High School,Skilled Manual,No,3,0-1 Miles,North America,46,No
14641,Married,Male,50000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,No
14642,Single,Male,50000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,No
14644,Single,Female,50000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,38,No
14665,Married,Male,80000,4,Graduate Degree,Management,Yes,1,0-1 Miles,Pacific,37,No
14669,Married,Female,80000,4,Graduate Degree,Management,Yes,1,0-1 Miles,Pacific,36,No
14677,Single,Male,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,No
14679,Single,Female,80000,5,Bachelors,Professional,Yes,3,0-1 Miles,Pacific,40,No
14684,Married,Male,60000,3,Bachelors,Professional,Yes,2,0-1 Miles,Pacific,41,No
14685,Single,Male,60000,2,Bachelors,Professional,No,2,0-1 Miles,Pacific,43,No
14689,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,25,No
14695,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
14696,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
14704,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No
14706,Single,Female,40000,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,34,No
14707,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No
14715,Married,Male,40000,2,Partial College,Clerical,No,0,0-1 Miles,Europe,35,No
14721,Single,Male,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,32,No
14723,Single,Male,40000,4,Partial College,Clerical,Yes,0,0-1 Miles,North America,31,No
14724,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,40,No
14725,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,39,No
14729,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,40,No
14736,Married,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,North America,52,No
14749,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No
14751,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No
14759,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,48,No
14765,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,47,No
29333,Single,Female,40000,0,Bachelors,Management,No,2,0-1 Miles,Pacific,69,No
14768,Married,Male,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,82,No
14781,Single,Male,20000,1,Partial College,Manual,No,1,0-1 Miles,Europe,39,No
14784,Single,Male,30000,1,Bachelors,Clerical,No,0,0-1 Miles,Europe,38,No
14799,Single,Female,20000,2,High School,Manual,Yes,0,0-1 Miles,Europe,41,No
14804,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
14805,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
14806,Single,Male,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
14807,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
14808,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
14809,Single,Male,20000,3,High School,Manual,Yes,2,0-1 Miles,Europe,43,No
14810,Married,Male,40000,0,Bachelors,Professional,Yes,0,0-1 Miles,Europe,39,No
14811,Married,Female,40000,0,Bachelors,Professional,Yes,0,0-1 Miles,Europe,40,No
14812,Married,Male,40000,0,Bachelors,Professional,Yes,0,0-1 Miles,Europe,40,No
14814,Single,Female,30000,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,No
14815,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,40,No
14816,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No
14817,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No
14820,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No
14821,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No
14826,Married,Female,20000,4,High School,Manual,No,2,0-1 Miles,Europe,27,No
14828,Single,Male,30000,3,Partial College,Clerical,Yes,1,0-1 Miles,Europe,27,No
14829,Single,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,No
14835,Single,Female,30000,4,Partial College,Clerical,Yes,1,0-1 Miles,Europe,28,No
14836,Married,Male,30000,4,Partial College,Clerical,No,2,0-1 Miles,Europe,28,No
14845,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No
14849,Single,Male,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,31,No
14850,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,No
14869,Single,Female,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,No
14870,Single,Female,40000,3,Partial College,Clerical,Yes,2,0-1 Miles,North America,32,No
